fontcolor,bold,italic,alignment,outlinelevel,wordobjecttype,imarkerstype,imarkerspos,punctuation,keyword,fontsize,characount,sentencount,firstlineindent,spacebefore,spaceafter,linespacing,wordobjectwidth,wordobjectheight
4,0,0,3,0,1,1,1,0,1,0.0,0.1736111111111111,0.25,1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.02083333333333333,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.10416666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.21180555555555555,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.1527777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.12847222222222224,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.12499999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.13541666666666669,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.12847222222222224,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.12499999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.17708333333333334,0.25,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.14930555555555555,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,3,0,2,0,1,1,1,0,1,1.0,0.037500000000000006,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,2,0,1,1,1,0,1,0.2727272727272727,0.12916666666666665,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.0,0.0,0.05197505197505192,0.0,0.0,0.5,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.033333333333333326,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.0,0.7791666666666667,0.5,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.04166666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.0,0.8541666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.008333333333333331,0.0,0.05197505197505192,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.016666666666666666,0.0,1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.0,0.5875,0.75,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.016666666666666666,0.0,1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.0,0.6541666666666667,0.75,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.016666666666666666,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.0,0.24166666666666664,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.029166666666666664,0.0,0.05197505197505192,0.0,0.0,0.5,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.020833333333333332,0.0,0.3014553014553014,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.020833333333333332,0.0,0.3014553014553014,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.0,0.6583333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.0125,0.0,0.3014553014553014,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.0,0.325,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.016666666666666666,0.0,0.3014553014553014,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.004166666666666666,0.0,0.3014553014553014,0.0,0.0,1.0,0.0,0.0
4,0,0,5,0,1,1,1,0,1,0.0,0.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.033333333333333326,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.016666666666666666,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.22499999999999998,0.0,0.4511434511434511,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,2,3,0,1,0.0,0.19583333333333333,0.0,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,2,3,0,1,0.0,0.16249999999999998,0.0,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.16666666666666666,0.75,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.15,0.5,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.13333333333333333,0.0,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.175,0.5,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.1708333333333333,0.5,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.18333333333333332,0.5,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,4,2,0,1,0.0,0.20416666666666666,0.75,0.8253638253638254,0.0,0.0,0.0,0.0,0.0
2,0,0,3,0,1,4,2,0,1,0.0,0.2875,0.75,0.8253638253638254,0.0,0.0,0.0,0.0,0.0
2,0,0,3,0,1,4,2,0,1,0.0,0.25,0.75,0.738045738045738,0.0,0.0,0.0,0.0,0.0
2,0,0,3,0,1,4,2,0,1,0.0,0.22499999999999998,0.75,0.738045738045738,0.0,0.0,0.0,0.0,0.0
2,0,0,3,0,1,4,2,0,1,0.0,0.5208333333333334,0.75,0.8253638253638254,0.0,0.0,0.5,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,3,0,2,0,1,1,1,0,1,1.0,0.05743243243243244,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.13851351351351354,0.0,0.6105476673427992,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.0033783783783783786,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0,0.9513184584178499,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.016891891891891893,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.6283783783783784,1.0,0.9513184584178499,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,2,1,1,0,1,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0
4,0,0,3,0,1,1,1,0,8,0.0,0.11486486486486487,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.033783783783783786,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
2,3,0,3,0,1,6,2,0,1,0.0,0.030405405405405407,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
2,0,0,3,1,1,1,1,0,1,0.0,0.5101351351351351,0.3333333333333333,0.9513184584178499,0.0,0.0,0.5,0.0,0.0
2,3,0,3,1,1,6,2,0,1,0.0,0.02702702702702703,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
4,0,0,3,1,1,1,1,0,1,0.0,0.3445945945945946,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
2,3,0,3,1,1,6,2,0,1,0.0,0.02364864864864865,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.16891891891891891,0.0,0.9513184584178499,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.030405405405405407,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.07094594594594596,0.0,0.9513184584178499,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.016891891891891893,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.1283783783783784,0.0,0.6105476673427992,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.14189189189189189,0.0,0.6105476673427992,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.16554054054054057,0.0,0.6105476673427992,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.16554054054054057,0.0,0.6105476673427992,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.22635135135135137,0.3333333333333333,0.6105476673427992,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.1925675675675676,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.1722972972972973,0.0,0.6105476673427992,0.0,0.0,0.5,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,0,0,3,0,3,1,1,0,1,1.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0
4,3,0,2,0,1,1,1,0,1,1.0,0.1728395061728395,0.0,-0.25,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,1.0,0.024691358024691357,0.0,-0.25,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.6543209876543209,0.0,-0.25,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,1.0,0.037037037037037035,0.0,-0.25,0.0,0.0,0.5,0.0,0.0
2,0,0,3,1,1,5,2,0,1,0.0,0.043209876543209874,0.0,0.5,0.0,0.0,0.5,0.0,0.0
2,0,0,3,1,1,1,1,0,1,0.0,0.08641975308641975,0.0,0.75,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,5,2,0,1,0.0,0.043209876543209874,0.0,0.75,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.40740740740740733,1.0,0.75,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,5,2,0,1,0.0,0.043209876543209874,0.0,0.75,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.382716049382716,0.0,0.75,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.19135802469135801,0.0,0.75,0.0,0.0,0.5,0.0,0.0
3,0,0,5,0,1,1,1,0,1,0.0,0.35185185185185186,1.0,1.0,0.0,0.0,0.3999999999999999,0.0,0.0
4,3,0,3,0,1,1,1,0,1,1.0,0.06790123456790123,0.0,-0.25,0.0,0.0,0.5,0.0,0.0
2,0,0,3,1,1,1,1,0,1,0.0,0.08641975308641975,0.0,0.75,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,5,2,0,1,0.0,0.04938271604938271,0.0,0.75,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.6666666666666666,1.0,0.75,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,5,2,0,1,0.0,0.030864197530864196,0.0,0.75,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,1.0,0.06172839506172839,0.0,-0.25,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.07407407407407407,0.0,0.75,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,1.0,0.037037037037037035,0.0,-0.25,0.0,0.0,0.5,0.0,0.0
3,0,0,3,0,1,4,2,0,1,0.0,0.3950617283950617,0.0,0.0,0.0,0.0,0.5,0.0,0.0
3,0,0,3,0,1,4,2,0,1,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.21604938271604937,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.2962962962962963,0.0,-0.25,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.3641975308641975,0.0,-0.75,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.33333333333333326,0.0,-0.75,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,1.0,0.20987654320987653,0.0,-0.25,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,4,2,0,1,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.5,0.0,0.0
3,0,0,3,0,1,4,2,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,4,2,0,1,0.0,0.45679012345679004,0.0,-0.25,0.0,0.0,0.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,3,0,2,0,1,1,1,0,1,1.0,0.05263157894736842,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.3333333333333333,0.24561403508771928,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.3333333333333333,0.0,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,5,2,0,1,0.16666666666666666,0.0,0.0,0.29729729729729726,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.8070175438596492,1.0,1.0,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,5,2,0,1,0.16666666666666666,0.029239766081871343,0.0,0.29729729729729726,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.3333333333333333,0.011695906432748537,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.3333333333333333,0.04093567251461988,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.09941520467836257,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.3333333333333333,0.03508771929824561,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.08333333333333331,0.13450292397660818,0.0,1.0,0.0,0.0,0.2999999999999998,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.3333333333333333,0.011695906432748537,0.0,0.6507276507276507,0.0,0.0,0.5,0.0,0.0
3,0,0,3,0,1,1,1,0,1,0.08333333333333331,0.3684210526315789,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
2,0,0,3,0,1,4,2,0,1,0.3333333333333333,0.21052631578947367,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
3,0,0,5,0,1,4,2,0,1,0.3333333333333333,0.1871345029239766,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
2,0,0,3,0,1,4,2,0,1,0.3333333333333333,0.23976608187134502,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
2,0,0,5,0,1,4,2,0,1,0.3333333333333333,0.3508771929824561,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
2,0,0,5,0,1,4,2,0,1,0.3333333333333333,0.5497076023391814,1.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
2,0,0,5,0,1,4,2,0,1,0.3333333333333333,0.21637426900584794,0.0,0.6507276507276507,0.0,0.0,0.0,0.0,0.0
2,3,0,3,0,1,4,2,0,1,0.3333333333333333,0.6257309941520468,0.0,0.6507276507276507,0.0,0.0,1.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,0,0,2,0,1,1,1,0,1,1.0,0.03006012024048096,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.06212424849699398,0.0,0.4741923505384329,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.004008016032064127,0.0,0.4741923505384329,0.0,0.0,1.0,0.0,0.0
4,3,0,5,0,1,5,2,0,1,0.0,0.014028056112224447,0.0,0.7861121425919049,0.0,0.0,0.5,0.0,0.0
3,0,0,3,0,1,1,1,0,1,0.0,0.9999999999999999,0.5,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
2,3,0,3,0,1,5,2,0,1,0.0,0.02404809619238477,0.0,0.7861121425919049,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.9979959919839678,1.0,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.012024048096192383,0.0,0.4741923505384329,0.0,0.0,1.0,0.0,0.0
2,3,0,5,0,1,5,2,0,1,0.0,0.014028056112224447,0.0,0.9197920534719642,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,1,1,0,1,0.0,0.06813627254509018,0.0,0.7905681396212402,0.0,0.0,0.5,0.0,0.0
2,3,0,5,0,1,5,2,0,1,0.0,0.014028056112224447,0.0,0.9197920534719642,0.0,0.0,0.5,0.0,0.0
2,3,0,5,0,1,5,2,0,1,0.0,0.014028056112224447,0.0,0.9197920534719642,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.08617234468937875,0.0,0.9168213887857408,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.010020040080160319,0.0,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.022044088176352703,0.0,0.4741923505384329,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,5,2,0,1,0.0,0.014028056112224447,0.0,0.4741923505384329,0.0,0.0,1.0,0.0,0.0
3,0,0,3,0,1,1,1,0,1,0.0,0.4008016032064128,0.21428571428571427,0.7861121425919049,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.282565130260521,0.14285714285714285,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.2064128256513026,0.07142857142857142,0.7861121425919049,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,5,2,0,1,0.0,0.010020040080160319,0.0,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.23647294589178355,0.14285714285714285,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,5,2,0,1,0.0,0.010020040080160319,0.0,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.4428857715430861,0.21428571428571427,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,5,2,0,1,0.0,0.014028056112224447,0.0,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.02004008016032064,0.0,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.04809619238476953,0.0,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.012024048096192383,0.0,0.4741923505384329,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,2,0,1,0.0,0.08416833667334668,0.0,-0.05235796509469004,0.0,0.0,0.5,0.0,0.0
3,0,0,3,0,1,1,2,0,1,0.0,0.13026052104208416,0.07142857142857142,-0.05235796509469004,0.0,0.0,0.5,0.0,0.0
3,0,0,3,0,1,1,2,0,1,0.0,0.09819639278557113,0.0,-0.05235796509469004,0.0,0.0,0.5,0.0,0.0
3,0,0,3,0,1,1,2,0,1,0.0,0.13627254509018036,0.0,-0.05235796509469004,0.0,0.0,0.5,0.0,0.0
2,0,0,3,0,1,1,2,0,1,0.0,0.08016032064128256,0.0,-0.05235796509469004,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,2,0,1,0.0,0.10821643286573145,0.0,-0.05235796509469004,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,2,0,1,0.0,0.14829659318637273,0.0,-0.05235796509469004,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,2,0,1,0.0,0.11422845691382764,0.0,-0.05235796509469004,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,2,0,1,0.0,0.08216432865731461,0.0,-0.05235796509469004,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,2,0,1,0.0,0.09619238476953906,0.0,0.2632751578165614,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,2,0,1,0.0,0.09218436873747494,0.0,0.0531006312662457,0.0,0.0,0.5,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,3,0,2,0,1,1,1,0,1,1.0,0.0967741935483871,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,3,0,2,0,1,1,1,0,1,0.2727272727272727,0.14746543778801843,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.013824884792626729,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.8110599078341014,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,2,0,1,0.2727272727272727,0.013824884792626729,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.023041474654377878,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.023041474654377878,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.12903225806451615,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.027649769585253454,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.22580645161290325,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,2,1,1,0,1,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,1.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.046082949308755755,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.041474654377880185,0.0,0.75,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.027649769585253454,0.0,0.75,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.0184331797235023,0.0,0.75,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.16129032258064518,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.041474654377880185,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.2995391705069124,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.023041474654377878,0.0,-1.0,0.0,0.0,0.5,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.2350230414746544,1.0,0.75,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.17972350230414746,0.5,0.75,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.1382488479262673,0.5,0.75,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.271889400921659,0.5,0.75,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.28110599078341014,0.5,0.75,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.20737327188940094,0.5,0.75,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.33640552995391704,1.0,0.75,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.16129032258064518,0.5,0.75,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.15207373271889402,0.5,0.75,0.0,0.0,0.0,0.0,0.0
4,0,0,5,0,1,5,2,0,1,0.0,0.2304147465437788,1.0,0.75,0.0,0.0,0.0,0.0,0.0
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,3,0,3,0,1,1,1,0,1,1.0,0.06690140845070422,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,3,0,2,0,1,1,1,0,1,0.2727272727272727,0.11971830985915492,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.01056338028169014,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.6232394366197184,1.0,-0.3463035019455253,0.0,0.0,1.0,0.0,0.0
4,3,0,3,0,1,1,1,0,1,0.2727272727272727,0.017605633802816902,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.017605633802816902,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
3,0,0,3,0,1,1,1,0,1,0.0,0.24647887323943662,0.0,-0.3463035019455253,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.017605633802816902,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,1,1,0,1,0.0,0.13380281690140847,0.0,-0.3463035019455253,0.0,0.0,1.0,0.0,0.0
4,0,0,3,0,1,5,2,0,1,0.0,0.02112676056338028,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
3,0,0,3,0,1,1,1,0,1,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0
